"video_id","text","author","likes","date","time","year","met_gala_year"
"iWS3oVeyjL4","No Jennie???????  Unfollowed","@MPINK.official","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","what a pretentious dialogue by a drone dressed in a bathroom on top of a suit?  Killed the sound and just fast-forwarded through the pictures...","@KarenGreybill-i1p","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Cardi B reminded me of the drape dress from ""Gone with the Wind""","@kamaylreynolds2054","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","What the hell was Helle, I mean Halle Berry thinking? She definitely made herself look bad","@michaeldungee2666","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","What a great review and I love how you gave the history of our culture with so much care and appreciation. Very good,!!  thank you.","@munchkinm6929","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I swear kim does not care abt the theme at all!","@ttpd_era-swiftie_2013","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Shahrukh Khan and Diljit please!","@viviennewolf9181","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Can we just take a minute to appreciate Luke’s outfit!!! 😍😍😍🤩🤩🤩👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽 LIVING AND LOVING!!! Also I believe a lot of Celebes could have done a lot more in terms of being on theme… some were missing the mark and some needed extra. 🤷🏾‍♀️","@sbarnett2494","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Janelle monae 💯
Jodie Turner smith ate 💯
Demi Moore  classy
Zoe Saldana  💯
Zuri hall
Rhianna 

Emma chamberlain outfit wish something different with hair 

Mona Patel
Laura Harrier
Coco Jones
Tessa 💯
Lizzo
Doechi 
Nessa Diab & Colin Kaerpernick

Also I loved what could have been with Teyana Taylor . I feel they needed to edit. Her face structure was lost and felt she could have ate more imo. Love her❤","@shamaraboonemua121","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Love and appreciate how thoughtfully you put this together! 💕👏🏾👏🏾 Really applaud the research and how you stayed locked in on the Superfine Tailoring Black Style theme—unlike some of the celebs who didn’t lol.","@Savvy.too.","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","This review was fiercely done 😌!","@ledwards273","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","You NAILED the part about ""tailored for you"" being less about the outfit fitting but being a relection of yourself and expression. The whole point of Dandyism (especially black dandyism) is self expression. I think that's a big reason that Chappell Roan, Doechii and Rihanna's outfits are so amazing. Not only are they beautiful and pay homage to the theme, you can see their personalities and styles in the clothes","@an-ADHD-Infested-Nerd","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Its already bad that most of them just went for the most basic colors. 😒 that's boring but some of the attendees really did up their fashion game especially the men.","@wandawonderer3991","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Zendaya was actually referencing Diana Ross in ""Mahogany"". ❤ She even said it at the Met Gala when she saw Diana hit the carpet. ❤ Zendaya knows her history 👌🏾","@kharikhy-ree2242","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Thank you for giving us the history and background of the “theme”…..😊","@michelledillman6381","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Also excellent outfit yourself sir.","@MoggyMaggy","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I clicked this video bc i saw your channel name and hoped you actually would have done fashion knowledge beyond the surface level ""this is cute"" or ""ew why'd you wear that?"" and I'm very pleased to say that not only was that true but I'm deeply appreciative of how much effort you put into understanding the theme AND teaching the audience about black history! I learned way more than i was hoping to, thank you ♡","@KaityT97","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I feel like I got smarter watching this 😮","@akoifeesh1805","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","So educational. I love these analyses especially as I don’t have any concept of good dressing. Can’t say the clothes were  that exciting, and Why are people still  wearing fur and so much leather?","@MoggyMaggy","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Why was Cardi Bs plunging neckline blurred out but others suck has Kendall Jenners plunging neckline wasn’t blurred? I feel like that’s unfair and bias.","@AllyOC1","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","+ Bianca Jaggars wedding suit … it was one of my favorite looks because it was so CLEVER & fashion 🔥","@minimi-i3m","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","well … that’s like comparing apples & watermelons, no? 😂 no shade, both are lovely fruit! I presume the channels monetized, after all.","@minimi-i3m","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Nicole Kidman looked horrendous","@Truthwillsetufree25","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Why are we censoring women’s cleavage now?","@Cent4man","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Scarlett O'Hara wore reworked drapes like Cardi B","@pamelasmith514","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Thank you for the critique, Luke. xoxo","@Lesterluwu","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Thank you for explaining the history behind the dandy","@phyllisclark4450","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Not the ""subtle, not so subtle"" flirtation with Lakeith LOL","@Pray4success-b3r","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Cynthia flopped lmao 🤣","@UThoughtIt","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Cardi B looks absolutely ethereal. The green lace & velvet were a breath of fresh air in a sea of boxy tailoring & pinstripes. I would wear that as Mother Nature on Halloween. I love it. ❤️❤️","@AgapeGirl58","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Love and appreciate your analysis of the Black dandy, especially the more political aspects. Every time I watch your videos I actually learn something, and that was especially true for this video. Thank you and keep up the great work and Ttyl 😊","@CelinaQ","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Nothing a suiting element and a Diet Coke 🥳","@akoifeesh1805","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Dandy","@shirleysaidsew1969","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","It’s pronounced hee-bah-roh.  Not gibarrow!","@sleepyartist6065","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Not Anne Hathaway dressing like Meghan Markle. the baggy button down, the skirt with a back slit, even the slicked back ponytail. It looks so boring!","@lisaleyendekker8305","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Your love for fashion is always apparent and especially here. Explaining the theme, giving us context history, side by sides, etc.  Top tier Luke! Come thru with the very well read and informative explanations and back stories! ❤🎉","@charisenwilkescolors","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Lupita Nyong is my favorite because I love a Zoot Suit.  Give me flair.  Give me color. Black man(woman) not hiding in neutrals to appease the oppressors.  She rocked it","@seattlegrrlie","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Honestly you can tell which celebrity has brain cells, those who can comprehend the dress code and those who don't and don't care","@anonfx6919","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I totally agree - there should have been more tailored suiting to fit the theme - Ms Taylor’s look is amazing and I loved it ! Also loved Ms Nyong’s and Ms Taylor’s looks. I think the Kardashians missed the mark again this year - note to Kim: adding the hat did not save the look","@katherinekelly5380","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Doechii absolutely ATE icl my fav look of the night I think she absolutely nailed the theme while incorporating the theme of the exhibit","@Cherrycokexox","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Kendall Jenner armpit drappin reference how agbada is draped in Nigeria specifically Yoruba culture. But mostly Nigerian","@dammygold4138","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Colman looks like he's running.
For pope","@nancygilliam6208","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I appreciate that Cardi’s references are unexpected for her persona & CLEVER. Loved this for her.","@minimi-i3m","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","https://youtu.be/oTBNhpHATpA?si=zj0vQ6WNmitl-hQi","@veganariel541","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","2:20 @hautelemode I’m a little surprised that you didn’t mention (or notice?) A$AP Rocky’s umbrella handle… It’s a revolver with the grip, hammer, cylinder, and trigger!.
I noticed it and I’m not a gun person at all.","@ivonna.tinkle","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Put a bunch of high narcissistic people into a room and call it a gala .. wallah","@carolmaz8675","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I loved cardi b’s look","@rubychar7","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Teyanna Represented to a Tee Harlem Rose Go head !! my fav too and Zendaya I loved it, Everyone was Representing","@HunniBabe14","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","And who dressed you? it's quite a mix match 😅","@paulettenoel4391","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I like how you do your research on the background and history of fashion and designers. You give more than just a critique from your show.","@specialkd5365","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Kim doesn't care about the theme, and also the sky is blue","@theoneandonly3388","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I appreciate the way you covered this year's theme with alot of knowledge, honor and respect.","@CharmednerdLocs","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","First time I was disappointed at Zendaya. I mean, she looks beautiful but not a moment she usually gives us.","@karinascosta1218","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Confuzzled is gonna be a new descriptor in my lexicon! 😂😂😂 
I too was confuzzled! Confused & befuddled! 🤣😂😁","@TheLoveweaver","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I thought Halloween was in October","@user-zv7oe1lf6z","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Your voice is so annoying that I finally had to turn the volumn off and just look at the pics.","@IC27185","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Why didnt you critique Rihanna in Marc Jacobs?!","@333cale","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Lana should've come dressed in crocodile leather suit, that would be iconic","@laney4286","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Most all of them knew the assignment and came to SLAY , of course some just did not get it my favorite Coleman, Zoe, Teyana, Zensda, were my favorite.","@francesiadams7723","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Absolutely looking FABULOUS LUKE Meagre!
Sarah Burton is the 💣
Live Doechii and especially her hair.
Janelle Monet and Tessa Thomson show up and kill it every time !
“Lana-Regeanomics” 😂","@MAYK1NG","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I remember when the Gala was an artistic and classy event. That's all.","@RedViper77","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Rhiana couldn't even walk in her outfit.","@IC27185","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I need someone to wear shirt ruffles","@jaynedavis3388","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I really like your hairstyle today Luke!","@RNT-hrz11","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","13:05 no no no it’s perfect ❤","@alexandriacocio-gonzales1468","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Little surprised you didn't point out how the pinstripe side of Janelle Monae's second look actually showed the construction that goes into tailoring. That detail thrilled me.","@MarthaFrancis-z7p","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","What wait!! I thought there was no he/she and  everyone shares the same toilettes, and play in the same sports? Why would the pelvis area being exposed matter to any of you liberals? Y'all really believe you get to control who, what, how and where things being done are appropriate for the rest of the world even though you wackos represent the minority!! I think almost all of their outfits are ugly and not because of the theme. I love the theme but honestly black people knew how to dress back in the 30's and 40's and none of these outfits are good looking representations of the originals. PS: GIGI looked amazing.","@IC27185","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","No, stop with the pelvis exposure","@burghstrong6878","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I love how you have the knowledge soo helpful","@AlishaTalpur-t9c","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Literally some hunger games shit","@darklinkx8","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I really wanted to see you talk abkut Ms. Lauryn Hill's outfit","@l_dalchemist9252","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","📍The only fashion review show that matters 🍿🎬🥂","@givenzinhlentuli6248","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Ayo bringing out the Naija influence 🇳🇬❤️","@whocares12345","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Lupita's skin looks gorgeous","@ItisPossibl-e","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Jennie Kim's outfit was amazing!!","@DevinEggert","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","This is a well-evolved ""deep-fake,"" which lends no credibility to the product.","@divinecallministries7","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","When I watch these poor, rich ( are they really?) people, I appreciate more than ever, the regular, normal, satisfied me.","@beckyzaugg5343","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Wisdom Kaye should have been there. He would have understood the assignment and nailed it.","@ninaferreri9749","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","So the theme was pimp convention style?","@chunri1626","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","i was hoping to see the incorporation of congolese sapeurs since they're africa's answer to black dandyism.","@hamitafsaid","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Thank you for not skipping over the history and culture of our country. It’s ok to be white and discuss these topics accurately.","@MrsBrittanyGold","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Just loved ' CONFUSELED"".  And you dressed - up for the occasion.","@heatherthrone9999","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","You look AMAZING 👏😍💖","@avybrown7956","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","How Many dresses is Kim K. going to continue destroying?","@kittys.2870","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Thanks. I look forward to watching part 2 👍🏾","@beewa8840","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","No mention of the Bollywood stars what a terrible video","@poonam1224","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","As someone who doesn't know almost anything about fashion or pays attention to it most of the time. I always watch the HauteLeMode takes on the Met Gala. I love the insight and the point of view.","@Kordiana","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Overall, I was disappointed with most of the looks. Aren’t the clothes supposed to be on theme with the exhibit? This was to celebrate black dandy style, and people showed up in just regular suits, tux, or dresses, and so many black and white outfits. Am I  missing something?

Some of my faves: Janelle Monae, Lauryn Hill, Brian Tyree Henry, Shaboozey, Colman Domingo","@Kudos268","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Love how informative this video was, appreciate it","@kilian-one-l","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","wow 500k+ views in 24 hrs lol 👏🏼","@alexandrahalchak","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Diljit Dosanjh? Also by Prabal Gurung","@suchetamehra6778","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Kim Kardashian looked amazing, super cool and I hope she doesn’t give a shit about all you jealous hater’s ❤","@juliegriffiths2241","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I always appreciate your historical perspective.","@nataliejackson0453","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Spot on, love it!!","@deborahh3912","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Great critiques","@kathrynbrandt4014","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Same!😍😍 @caseybeins","@ariellagarde1449","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Bring back gowns and dresses! Also Anne Hathaway got bad work done","@natalierose1072","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","wheree is jennieee?????","@MPMPLLMPMPOO","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Kim Kardashian does the same old thing every year...Emphasizing her fake behind as usual.","@hadlee189","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Wow.. i like Janelle Monae","@marietta4236","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Mona Patel wore a 3D printed hat, with corset embroidery from India and a Kinetic back and robotic dog that she designed with thom browne herself, it was amazing!!","@Selinnaguz","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I just love listening to you talk ☺️","@gigidecoremusic","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Lupita always nails it, always flawless and gorgeous!","@erinbickler2237","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","he literally says there will be a part 2, calm down.","@hamitafsaid","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4"," @hamitafsaid we’re so used to being skipped over. Sucks.","@errol7048","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","@ that means you've never been on this channel.","@hamitafsaid","0","2025-05-10","00:00:00","2025","2025"
"iWS3oVeyjL4","black dandies werent wearing gowns and dresses but ok.","@hamitafsaid","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","None of the “cousins” understood the assignment 🤣😀","@modernlegacy5555","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","If it was acceptable to dress like the 1920s, newspaper boy hat, suspenders, slacks, white t shirt and the ole razzle dazzle.....i would do it. 😂😅","@MysteeriusFrend","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","And Tessa was wearing a LATEX tie and that is so cool.","@sue_in_victoria","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I would love to hear you talk about Diljit Dosanjh's look","@simransian9770","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","part 2 please please","@misyamdigail","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Btw, Anne Hathaway is always boring.","@maryhaag732","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Loved Kim K's look!","@maryhaag732","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","ASAP R0CKY is on the Met Gala board. 
Ann H. attire is giving JC PENNY!!","@AngelicTroubleMaker-LaVooDoo24","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Dua Lipa","@OAIGTA","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","kim was definitely on theme lol","@bbtea4803","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","This years Met was food for my soul. The extravagance of it all. The fabrics. The prints. Color!!! For those that gave homage to their ancestors, heritage, and culture,  I say Bravo to you.","@CreativeMsKitty","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","So excited to see your take on everyone at the Met Gala. I watched some of it live and saw a lot of the outfits in the press. But I knew that your commentary would be on the mark and explain it all.","@mollysheridan7134","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Great job sir. I loved your take and your obvious knowledge of our history. Also your BS meter was spot on! 😘","@MzRhonda-0129","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","There is nothing fab here....freak show","@Roxane-ng9sf","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I thought Kim Kardashian looked amazing, fitted very well!  One of my favorites","@Sindiya","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Hailey and Kylie could have stayed home 
Yawn 🥱","@Aubrey-n7o","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","This year was intense and fashion could be cut in many different categories this year","@lehcar3209","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I love the meaning of the hat that Bad Bunny wore. It's a nod to the labourers who supported institutions, like the Met. It's a political comment that doesn't hit you over the head with a piano.","@KatieWarlund","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I love how much effort you put into learning about the theme💓","@FlavasWithSiren-zk9gc","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I love how you celebrate the fashion and also the rich HISTORY behind every look.","@laurah9927","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Just sickening these people... prioritize all the bs, while their governments and some if them to support the slaughter and starvation of children in Gaza.","@rakheesivnath8804","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Love this amd your commentary","@donnafalconer8158","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Ooo, fancy dancy outfit for this one, Mister!","@KatieWarlund","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I disagree about Coleman Domino's cape. While I appreciate the inspiration the fit was atrocious and the cape design was mehhhh. The forgettable suit was an expression of the whole look. Meh","@AromaBlue","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I laughed when you said Lana DelRay's dress was so 80s'! It was basically the bridesmaids dresses from my 1989 wedding. Tops were velvet (wedding was in NY in February) and waist was not dropped, but those are pretty insignificant details.
My sister's wedding two years later had the same silhouette as mine but black velvet tops and jewel toned skirts.","@lisadicksteen1823","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","This was so good! I appreciate the work you put into understanding the theme and in turn learning and respecting Black history!  Wow! Thanks.","@tcoleman6167","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Zoot suits were baggy, even though it was a different era.","@SantaCruz007","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","A lot of the clothes remind me of steampunk.","@ybever","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Whay was Cardi B's bustier cenzored? Like, IT REALLY WAS subtle, not just for the usual Cardi....it really was tone down.... For us the public, your review over it, where of course I assume you manage to see it properly, is a shot in the foot. I mean, I had to Google the original one, and go back to your review on it - crap. I might assume it's about monetizing the video, still, I feel overzealous editing, like trying toooo much to avoid ""upsetting"". 

Other than that, this is still my go to ""fashion dissection"" channel... (until everyone wants cleavage, you'll be blurring them all, and I'll be - ""girl, bye"") :))","@dumitrualbisoru9967","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","i usually do not like the met gala, but some showed up with real looks that referenced the theme superbly. after your introductory axplenation i immediately thought of django unchained and the blue suit jamie foxx's character wore so proudly.","@theannamueller","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","There is a certain style of soul & triumph through pain that dandyism exudes that certain groups of people cannot emulate as much as they try. I’m not saying this to sound divisive or snobby, but I truly think that you can see within the stylistic choices  that some groups of people just carried it a lot better and understandably so as this year’s theme has such deep, rooted, historical context, that other groups of people just simply cannot understand, but I’m very glad for the efforts that was made.","@zipporah99","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Zut suite is the inspo","@erickajones8048","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","What are you talking about, ayo was stunning and the ensemble hits","@Kregi-u9y","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","The Ann Lowe book in the back 🤌🏾","@hannahpoteat23","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Bad Bunny was giving homage to Tavin Pumarejo.","@judneg06","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I find it more interesting who showed up, who didnt and who werent even invited...and...who should've stay home..🤦🏾‍♀️","@mschanee","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I thought a cane would have set Zendeyas suit off","@abigailgarcia3090","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Please do a part 2 because Diljit Dosanjh? SRK? Manish Malhotra? Sabyasachi? Priyanka Chopra? Mindy Kaling? Mona Patel? and several others","@muskankumar9411","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","You literally the whole video: ""Why don't you wear a suit?""","@Gordon_Cricket","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Some very obviously didn’t understand the assignment 🤦🏻‍♀️","@Aubrey-n7o","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Colman Domingo's blue cape was an homage to the late Andre Leon Talley,creative director and editor at large of Vogue,who wore a sweeping blue cape at the 2011 Met Gala and was known by many as ""a dandy among dandies"". Several others also paid homage to Talley among them,Tessa Thompson with her church fan with Talley's face.","@sharonshelton408","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","LOVE THIS! Thank you for breaking it down and taking the time to learn the history.","@breej69","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I love your knowledge and passion for fashion.  This was such a good commentary ~!  Thank you from a basic jeans and tee shirt kinda girl :)","@jahlovely","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","YES!!  I crystal knobbed cane for Zendaya!","@Saucycavegal007","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","You’re my favorite style critic! Been waiting for this to come on my feed! ❤❤❤","@pandatwee","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","I agree with you about the pelvic region! Why!!!?","@SantaCruz007","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Crazy how the theme was about suits and yet the girls were still best dressed 😂","@audacity1970","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","The theme was a major flop.   No one will run to this exhibit.","@najatm","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Doechii in Vuitton was pretty cool :) Big favorite; Janelle Monae! Then Jodie in Burberry!","@zmillah","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Wow didn’t mention Diljit at all - disappointing!","@84LA84","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Halle berry outfit was one of the most disgusting things ive seen..","@srikika","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Why did you block Cardio B's cleavage? It wasn't offensive.","@SantaCruz007","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Zendaya looks flawless.","@shesamazinglyhappy1","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Mentioning this now so i don't forget to. I think Doja Cat was also referencing Dapper Dan by incorporating the LV logo/pattern in the jacket! Really cool video again!  Love learning and hearing your take. Im always so amazed by the ocean of knowledge we get to hear in these videos. <3","@nuppu-roosakeskinen122","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Sorry, but the white women (and most of the white men, tbh) failed.  Big time.  This is not the show to wear a pretty dress or to focus on being sexy.  And honestly pretty disappointed with Ms. Berry, who seemed to be wearing Bianca Censori light.","@mommyhatesguns","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","👏🏽👏🏽👏🏽 this was great.","@kyndacee","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","Love this yearly video series! You bring so much context and insight into every outfit which I really appreciate. Thank you!","@Tomtom12654","0","2025-05-09","00:00:00","2025","2025"
"iWS3oVeyjL4","You literally missed the best dresses ones","@Norahpaws","0","2025-05-09","00:00:00","2025","2025"
